,1,2
8146,0.37,0.37
8147,0.37,0.37
8148,0.37,0.37
8149,0.37,0.37
8150,0.37,0.37
8151,0.37,0.37
8152,0.37,0.37
8153,0.37,0.37
8154,0.37,0.37
8155,0.37,0.37
8156,0.37,0.37
8157,0.37,0.37
8158,0.37,0.37
8159,0.37,0.37
8160,0.37,0.37
8161,0.37,0.37
8162,0.37,0.37
8163,0.37,0.37
8164,0.37,0.37
8165,0.37,0.37
8166,0.37,0.37
8167,0.37,0.37
8168,0.37,0.37
8169,0.37,0.37
8170,0.37,0.37
8171,0.37,0.37
8172,0.37,0.37
8173,0.37,0.37
8174,0.37,0.37
8175,0.37,0.37
8176,0.37,0.37
8177,0.37,0.37
8178,0.37,0.37
8179,0.37,0.37
8180,0.37,0.37
8181,0.37,0.37
8182,0.37,0.37
8183,0.37,0.37
8184,0.37,0.37
8185,0.37,0.37
8186,0.37,0.37
8187,0.37,0.37
8188,0.37,0.37
8189,0.37,0.37
8190,0.37,0.37
8191,0.37,0.37
8192,0.37,0.37
8193,0.37,0.37
8194,0.37,0.37
8195,0.37,0.37
8196,0.37,0.37
8197,0.37,0.37
8198,0.37,0.37
8199,0.37,0.37
8200,0.37,0.37
8201,0.37,0.37
8202,0.37,0.37
8203,0.37,0.37
8204,0.37,0.37
8205,0.37,0.37
8206,0.37,0.37
8207,0.37,0.37
8208,0.37,0.37
8209,0.37,0.37
8210,0.37,0.37
8211,0.37,0.37
8212,0.37,0.37
8213,0.37,0.37
8214,0.37,0.37
8215,0.37,0.37
8216,0.37,0.37
8217,0.37,0.37
8218,0.37,0.37
8219,0.37,0.37
8220,0.37,0.37
8221,0.37,0.37
8222,0.37,0.37
8223,0.37,0.37
8224,0.37,0.37
8225,0.37,0.37
8226,0.37,0.37
8227,0.37,0.37
8228,0.37,0.37
8229,0.37,0.37
8230,0.37,0.37
8231,0.37,0.37
8232,0.37,0.37
8233,0.37,0.37
8234,0.37,0.37
8235,0.37,0.37
8236,0.37,0.37
8237,0.37,0.37
8238,0.37,0.37
8239,0.37,0.37
8240,0.37,0.37
8241,0.37,0.37
8242,0.37,0.37
8243,0.37,0.37
8244,0.37,0.37
8245,0.37,0.37
8246,0.37,0.37
8247,0.37,0.37
8248,0.37,0.37
8249,0.37,0.37
8250,0.37,0.37
8251,0.37,0.37
8252,0.37,0.37
8253,0.37,0.37
8254,0.37,0.37
8255,0.37,0.37
8256,0.37,0.37
8257,0.37,0.37
8258,0.37,0.37
8259,0.37,0.37
8260,0.37,0.37
8261,0.37,0.37
8262,0.37,0.37
8263,0.37,0.37
8264,0.37,0.37
8265,0.37,0.37
8266,0.37,0.37
8267,0.37,0.37
8268,0.37,0.37
8269,0.37,0.37
8270,0.37,0.37
8271,0.37,0.37
8272,0.37,0.37
8273,0.37,0.37
8274,0.37,0.37
8275,0.37,0.37
8276,0.37,0.37
8277,0.37,0.37
8278,0.37,0.37
8279,0.37,0.37
8280,0.37,0.37
8281,0.37,0.37
8282,0.37,0.37
8283,0.37,0.37
8284,0.37,0.37
8285,0.37,0.37
8286,0.37,0.37
8287,0.37,0.37
8288,0.37,0.37
8289,0.37,0.37
8290,0.37,0.37
8291,0.37,0.37
8292,0.37,0.37
8293,0.37,0.37
8294,0.37,0.37
8295,0.37,0.37
8296,0.37,0.37
8297,0.37,0.37
8298,0.37,0.37
8299,0.37,0.37
8300,0.37,0.37
8301,0.37,0.37
8302,0.37,0.37
8303,0.37,0.37
8304,0.37,0.37
8305,0.37,0.37
8306,0.37,0.37
8307,0.37,0.37
8308,0.37,0.37
8309,0.37,0.37
8310,0.37,0.37
8311,0.37,0.37
8312,0.37,0.37
8313,0.37,0.37
8314,0.37,0.37
8315,0.37,0.37
8316,0.37,0.37
8317,0.37,0.37
8318,0.37,0.37
8319,0.37,0.37
8320,0.37,0.37
8321,0.37,0.37
8322,0.37,0.37
8323,0.37,0.37
8324,0.37,0.37
8325,0.37,0.37
8326,0.37,0.37
8327,0.37,0.37
8328,0.37,0.37
8329,0.37,0.37
8330,0.37,0.37
8331,0.37,0.37
8332,0.37,0.37
8333,0.37,0.37
8334,0.37,0.37
8335,0.37,0.37
8336,0.37,0.37
8337,0.37,0.37
8338,0.37,0.37
8339,0.37,0.37
8340,0.37,0.37
8341,0.37,0.37
8342,0.37,0.37
8343,0.37,0.37
8344,0.37,0.37
8345,0.37,0.37
8346,0.37,0.37
8347,0.37,0.37
8348,0.37,0.37
8349,0.37,0.37
8350,0.37,0.37
8351,0.37,0.37
8352,0.37,0.37
8353,0.37,0.37
8354,0.37,0.37
8355,0.37,0.37
8356,0.37,0.37
8357,0.37,0.37
8358,0.37,0.37
8359,0.37,0.37
8360,0.37,0.37
8361,0.37,0.37
8362,0.37,0.37
8363,0.37,0.37
8364,0.37,0.37
8365,0.37,0.37
8366,0.37,0.37
8367,0.37,0.37
8368,0.37,0.37
8369,0.37,0.37
8370,0.37,0.37
8371,0.37,0.37
8372,0.37,0.37
8373,0.37,0.37
8374,0.37,0.37
8375,0.37,0.37
8376,0.37,0.37
8377,0.37,0.37
8378,0.37,0.37
8379,0.37,0.37
8380,0.37,0.37
8381,0.37,0.37
8382,0.37,0.37
8383,0.37,0.37
8384,0.37,0.37
8385,0.37,0.37
8386,0.37,0.37
8387,0.37,0.37
8388,0.37,0.37
8389,0.37,0.37
8390,0.37,0.37
8391,0.37,0.37
8392,0.37,0.37
8393,0.37,0.37
8394,0.37,0.37
8395,0.37,0.37
8396,0.37,0.37
8397,0.37,0.37
8398,0.37,0.37
8399,0.37,0.37
8400,0.37,0.37
8401,0.37,0.37
8402,0.37,0.37
8403,0.37,0.37
8404,0.37,0.37
8405,0.37,0.37
8406,0.37,0.37
8407,0.37,0.37
8408,0.37,0.37
8409,0.37,0.37
8410,0.37,0.37
8411,0.37,0.37
8412,0.37,0.37
8413,0.37,0.37
8414,0.37,0.37
8415,0.37,0.37
8416,0.37,0.37
8417,0.37,0.37
8418,0.37,0.37
8419,0.37,0.37
8420,0.37,0.37
8421,0.37,0.37
8422,0.37,0.37
8423,0.37,0.37
8424,0.37,0.37
8425,0.37,0.37
8426,0.37,0.37
8427,0.37,0.37
8428,0.37,0.37
8429,0.37,0.37
8430,0.37,0.37
8431,0.37,0.37
8432,0.37,0.37
8433,0.37,0.37
8434,0.37,0.37
8435,0.37,0.37
8436,0.37,0.37
8437,0.37,0.37
8438,0.37,0.37
8439,0.37,0.37
8440,0.37,0.37
8441,0.37,0.37
8442,0.37,0.37
8443,0.37,0.37
8444,0.37,0.37
8445,0.37,0.37
8446,0.37,0.37
8447,0.37,0.37
8448,0.37,0.37
8449,0.37,0.37
8450,0.37,0.37
8451,0.37,0.37
8452,0.37,0.37
8453,0.37,0.37
8454,0.37,0.37
8455,0.37,0.37
8456,0.37,0.37
8457,0.37,0.37
8458,0.37,0.37
8459,0.37,0.37
8460,0.37,0.37
8461,0.37,0.37
8462,0.37,0.37
8463,0.37,0.37
8464,0.37,0.37
8465,0.37,0.37
8466,0.37,0.37
8467,0.37,0.37
8468,0.37,0.37
8469,0.37,0.37
8470,0.37,0.37
8471,0.37,0.37
8472,0.37,0.37
8473,0.37,0.37
8474,0.37,0.37
8475,0.37,0.37
8476,0.37,0.37
8477,0.37,0.37
8478,0.37,0.37
8479,0.37,0.37
8480,0.37,0.37
8481,0.37,0.37
8482,0.37,0.37
8483,0.37,0.37
8484,0.37,0.37
8485,0.37,0.37
8486,0.37,0.37
8487,0.37,0.37
8488,0.37,0.37
8489,0.37,0.37
8490,0.37,0.37
8491,0.37,0.37
8492,0.37,0.37
8493,0.37,0.37
8494,0.37,0.37
8495,0.37,0.37
8496,0.37,0.37
8497,0.37,0.37
8498,0.37,0.37
8499,0.37,0.37
8500,0.37,0.37
8501,0.37,0.37
8502,0.37,0.37
8503,0.37,0.37
8504,0.37,0.37
8505,0.37,0.37
8506,0.37,0.37
8507,0.37,0.37
8508,0.37,0.37
8509,0.37,0.37
8510,0.37,0.37
8511,0.37,0.37
8512,0.37,0.37
8513,0.37,0.37
8514,0.37,0.37
8515,0.37,0.37
8516,0.37,0.37
8517,0.37,0.37
8518,0.37,0.37
8519,0.37,0.37
8520,0.37,0.37
8521,0.37,0.37
8522,0.37,0.37
8523,0.37,0.37
8524,0.37,0.37
8525,0.37,0.37
8526,0.37,0.37
8527,0.37,0.37
8528,0.37,0.37
8529,0.37,0.37
8530,0.37,0.37
8531,0.37,0.37
8532,0.37,0.37
8533,0.37,0.37
8534,0.37,0.37
8535,0.37,0.37
8536,0.37,0.37
8537,0.37,0.37
8538,0.37,0.37
8539,0.37,0.37
8540,0.37,0.37
8541,0.37,0.37
8542,0.37,0.37
8543,0.37,0.37
8544,0.37,0.37
8545,0.37,0.37
8546,0.37,0.37
8547,0.37,0.37
8548,0.37,0.37
8549,0.37,0.37
8550,0.37,0.37
8551,0.37,0.37
8552,0.37,0.37
8553,0.37,0.37
8554,0.37,0.37
8555,0.37,0.37
8556,0.37,0.37
8557,0.37,0.37
8558,0.37,0.37
8559,0.37,0.37
8560,0.37,0.37
8561,0.37,0.37
8562,0.37,0.37
8563,0.37,0.37
8564,0.37,0.37
8565,0.37,0.37
8566,0.37,0.37
8567,0.37,0.37
8568,0.37,0.37
8569,0.37,0.37
8570,0.37,0.37
8571,0.37,0.37
8572,0.37,0.37
8573,0.37,0.37
8574,0.37,0.37
8575,0.37,0.37
8576,0.37,0.37
8577,0.37,0.37
8578,0.37,0.37
8579,0.37,0.37
8580,0.37,0.37
8581,0.37,0.37
8582,0.37,0.37
8583,0.37,0.37
8584,0.37,0.37
8585,0.37,0.37
8586,0.37,0.37
8587,0.37,0.37
8588,0.37,0.37
8589,0.37,0.37
8590,0.37,0.37
8591,0.37,0.37
8592,0.37,0.37
8593,0.37,0.37
8594,0.37,0.37
8595,0.37,0.37
8596,0.37,0.37
8597,0.37,0.37
8598,0.37,0.37
8599,0.37,0.37
8600,0.37,0.37
8601,0.37,0.37
8602,0.37,0.37
8603,0.37,0.37
8604,0.37,0.37
8605,0.37,0.37
8606,0.37,0.37
8607,0.37,0.37
8608,0.37,0.37
8609,0.37,0.37
8610,0.37,0.37
8611,0.37,0.37
8612,0.37,0.37
8613,0.37,0.37
8614,0.37,0.37
8615,0.37,0.37
8616,0.37,0.37
8617,0.37,0.37
8618,0.37,0.37
8619,0.37,0.37
8620,0.37,0.37
8621,0.37,0.37
8622,0.37,0.37
8623,0.37,0.37
8624,0.37,0.37
8625,0.37,0.37
8626,0.37,0.37
8627,0.37,0.37
8628,0.37,0.37
8629,0.37,0.37
8630,0.37,0.37
8631,0.37,0.37
8632,0.37,0.37
8633,0.37,0.37
8634,0.37,0.37
8635,0.37,0.37
8636,0.37,0.37
8637,0.37,0.37
8638,0.37,0.37
8639,0.37,0.37
8640,0.37,0.37
8641,0.37,0.37
8642,0.37,0.37
8643,0.37,0.37
8644,0.37,0.37
8645,0.37,0.37
8646,0.37,0.37
8647,0.37,0.37
8648,0.37,0.37
8649,0.37,0.37
8650,0.37,0.37
8651,0.37,0.37
8652,0.37,0.37
8653,0.37,0.37
8654,0.37,0.37
8655,0.37,0.37
8656,0.37,0.37
8657,0.37,0.37
8658,0.37,0.37
8659,0.37,0.37
8660,0.37,0.37
8661,0.37,0.37
8662,0.37,0.37
8663,0.37,0.37
8664,0.37,0.37
8665,0.37,0.37
8666,0.37,0.37
8667,0.37,0.37
8668,0.37,0.37
8669,0.37,0.37
8670,0.37,0.37
8671,0.37,0.37
8672,0.37,0.37
8673,0.37,0.37
8674,0.37,0.37
8675,0.37,0.37
8676,0.37,0.37
8677,0.37,0.37
8678,0.37,0.37
8679,0.37,0.37
8680,0.37,0.37
8681,0.37,0.37
8682,0.37,0.37
8683,0.37,0.37
8684,0.37,0.37
8685,0.37,0.37
8686,0.37,0.37
8687,0.37,0.37
8688,0.37,0.37
8689,0.37,0.37
8690,0.37,0.37
8691,0.37,0.37
8692,0.37,0.37
8693,0.37,0.37
8694,0.37,0.37
8695,0.37,0.37
8696,0.37,0.37
8697,0.37,0.37
8698,0.37,0.37
8699,0.37,0.37
8700,0.37,0.37
8701,0.37,0.37
8702,0.37,0.37
8703,0.37,0.37
8704,0.37,0.37
8705,0.37,0.37
8706,0.37,0.37
8707,0.37,0.37
8708,0.37,0.37
8709,0.37,0.37
8710,0.37,0.37
8711,0.37,0.37
8712,0.37,0.37
8713,0.37,0.37
8714,0.37,0.37
8715,0.37,0.37
8716,0.37,0.37
8717,0.37,0.37
8718,0.37,0.37
8719,0.37,0.37
8720,0.37,0.37
8721,0.37,0.37
8722,0.37,0.37
8723,0.37,0.37
8724,0.37,0.37
8725,0.37,0.37
8726,0.37,0.37
8727,0.37,0.37
8728,0.37,0.37
8729,0.37,0.37
8730,0.37,0.37
8731,0.37,0.37
8732,0.37,0.37
8733,0.37,0.37
8734,0.37,0.37
8735,0.37,0.37
8736,0.37,0.37
8737,0.37,0.37
8738,0.37,0.37
8739,0.37,0.37
8740,0.37,0.37
8741,0.37,0.37
8742,0.37,0.37
8743,0.37,0.37
8744,0.37,0.37
8745,0.37,0.37
8746,0.37,0.37
8747,0.37,0.37
8748,0.37,0.37
8749,0.37,0.37
8750,0.37,0.37
8751,0.37,0.37
8752,0.37,0.37
8753,0.37,0.37
8754,0.37,0.37
8755,0.37,0.37
8756,0.37,0.37
8757,0.37,0.37
8758,0.37,0.37
8759,0.37,0.37
8760,0.37,0.37
8761,0.37,0.37
8762,0.37,0.37
8763,0.37,0.37
8764,0.37,0.37
8765,0.37,0.37
8766,0.37,0.37
8767,0.37,0.37
8768,0.37,0.37
8769,0.37,0.37
8770,0.37,0.37
8771,0.37,0.37
8772,0.37,0.37
8773,0.37,0.37
8774,0.37,0.37
8775,0.37,0.37
8776,0.37,0.37
8777,0.37,0.37
8778,0.37,0.37
8779,0.37,0.37
8780,0.37,0.37
8781,0.37,0.37
8782,0.37,0.37
8783,0.37,0.37
8784,0.37,0.37
8785,0.37,0.37
8786,0.37,0.37
8787,0.37,0.37
8788,0.37,0.37
8789,0.37,0.37
8790,0.37,0.37
8791,0.37,0.37
8792,0.37,0.37
8793,0.37,0.37
8794,0.37,0.37
8795,0.37,0.37
8796,0.37,0.37
8797,0.37,0.37
8798,0.37,0.37
8799,0.37,0.37
8800,0.37,0.37
8801,0.37,0.37
8802,0.37,0.37
8803,0.37,0.37
8804,0.37,0.37
8805,0.37,0.37
8806,0.37,0.37
8807,0.37,0.37
8808,0.37,0.37
8809,0.37,0.37
8810,0.37,0.37
8811,0.37,0.37
8812,0.37,0.37
8813,0.37,0.37
8814,0.37,0.37
8815,0.37,0.37
8816,0.37,0.37
8817,0.37,0.37
8818,0.37,0.37
8819,0.37,0.37
8820,0.37,0.37
8821,0.37,0.37
8822,0.37,0.37
8823,0.37,0.37
8824,0.37,0.37
8825,0.37,0.37
8826,0.37,0.37
8827,0.37,0.37
8828,0.37,0.37
8829,0.37,0.37
8830,0.37,0.37
8831,0.37,0.37
8832,0.37,0.37
8833,0.37,0.37
8834,0.37,0.37
8835,0.37,0.37
8836,0.37,0.37
8837,0.37,0.37
8838,0.37,0.37
8839,0.37,0.37
8840,0.37,0.37
8841,0.37,0.37
8842,0.37,0.37
8843,0.37,0.37
8844,0.37,0.37
8845,0.37,0.37
8846,0.37,0.37
8847,0.37,0.37
8848,0.37,0.37
8849,0.37,0.37
8850,0.37,0.37
8851,0.37,0.37
8852,0.37,0.37
8853,0.37,0.37
8854,0.37,0.37
8855,0.37,0.37
8856,0.37,0.37
8857,0.37,0.37
8858,0.37,0.37
8859,0.37,0.37
8860,0.37,0.37
8861,0.37,0.37
8862,0.37,0.37
8863,0.37,0.37
8864,0.37,0.37
8865,0.37,0.37
8866,0.37,0.37
8867,0.37,0.37
8868,0.37,0.37
8869,0.37,0.37
8870,0.37,0.37
8871,0.37,0.37
8872,0.37,0.37
8873,0.37,0.37
8874,0.37,0.37
8875,0.37,0.37
8876,0.37,0.37
8877,0.37,0.37
8878,0.37,0.37
8879,0.37,0.37
8880,0.37,0.37
8881,0.37,0.37
8882,0.37,0.37
8883,0.37,0.37
8884,0.37,0.37
8885,0.37,0.37
8886,0.37,0.37
8887,0.37,0.37
8888,0.37,0.37
8889,0.37,0.37
8890,0.37,0.37
8891,0.37,0.37
8892,0.37,0.37
8893,0.37,0.37
8894,0.37,0.37
8895,0.37,0.37
8896,0.37,0.37
8897,0.37,0.37
8898,0.37,0.37
8899,0.37,0.37
8900,0.37,0.37
8901,0.37,0.37
8902,0.37,0.37
8903,0.37,0.37
8904,0.37,0.37
8905,0.37,0.37
8906,0.37,0.37
8907,0.37,0.37
8908,0.37,0.37
8909,0.37,0.37
8910,0.37,0.37
8911,0.37,0.37
8912,0.37,0.37
8913,0.37,0.37
8914,0.37,0.37
8915,0.37,0.37
8916,0.37,0.37
8917,0.37,0.37
8918,0.37,0.37
8919,0.37,0.37
8920,0.37,0.37
8921,0.37,0.37
8922,0.37,0.37
8923,0.37,0.37
8924,0.37,0.37
8925,0.37,0.37
8926,0.37,0.37
8927,0.37,0.37
8928,0.37,0.37
8929,0.37,0.37
8930,0.37,0.37
8931,0.37,0.37
8932,0.37,0.37
8933,0.37,0.37
8934,0.37,0.37
8935,0.37,0.37
8936,0.37,0.37
8937,0.37,0.37
8938,0.37,0.37
8939,0.37,0.37
8940,0.37,0.37
8941,0.37,0.37
8942,0.37,0.37
8943,0.37,0.37
8944,0.37,0.37
8945,0.37,0.37
8946,0.37,0.37
8947,0.37,0.37
8948,0.37,0.37
8949,0.37,0.37
8950,0.37,0.37
8951,0.37,0.37
8952,0.37,0.37
8953,0.37,0.37
8954,0.37,0.37
8955,0.37,0.37
8956,0.37,0.37
8957,0.37,0.37
8958,0.37,0.37
8959,0.37,0.37
8960,0.37,0.37
8961,0.37,0.37
8962,0.37,0.37
8963,0.37,0.37
8964,0.37,0.37
8965,0.37,0.37
8966,0.37,0.37
8967,0.37,0.37
8968,0.37,0.37
8969,0.37,0.37
8970,0.37,0.37
8971,0.37,0.37
8972,0.37,0.37
8973,0.37,0.37
8974,0.37,0.37
8975,0.37,0.37
8976,0.37,0.37
8977,0.37,0.37
8978,0.37,0.37
8979,0.37,0.37
8980,0.37,0.37
8981,0.37,0.37
8982,0.37,0.37
8983,0.37,0.37
8984,0.37,0.37
8985,0.37,0.37
8986,0.37,0.37
8987,0.37,0.37
8988,0.37,0.37
8989,0.37,0.37
8990,0.37,0.37
8991,0.37,0.37
8992,0.37,0.37
8993,0.37,0.37
8994,0.37,0.37
8995,0.37,0.37
8996,0.37,0.37
8997,0.37,0.37
8998,0.37,0.37
8999,0.37,0.37
9000,0.37,0.37
9001,0.37,0.37
9002,0.37,0.37
9003,0.37,0.37
9004,0.37,0.37
9005,0.37,0.37
9006,0.37,0.37
9007,0.37,0.37
9008,0.37,0.37
9009,0.37,0.37
9010,0.37,0.37
9011,0.37,0.37
9012,0.37,0.37
9013,0.37,0.37
9014,0.37,0.37
9015,0.37,0.37
9016,0.37,0.37
9017,0.37,0.37
9018,0.37,0.37
9019,0.37,0.37
9020,0.37,0.37
9021,0.37,0.37
9022,0.37,0.37
9023,0.37,0.37
9024,0.37,0.37
9025,0.37,0.37
9026,0.37,0.37
9027,0.37,0.37
9028,0.37,0.37
9029,0.37,0.37
9030,0.37,0.37
9031,0.37,0.37
9032,0.37,0.37
9033,0.37,0.37
9034,0.37,0.37
9035,0.37,0.37
9036,0.37,0.37
9037,0.37,0.37
9038,0.37,0.37
9039,0.37,0.37
9040,0.37,0.37
9041,0.37,0.37
9042,0.37,0.37
9043,0.37,0.37
9044,0.37,0.37
9045,0.37,0.37
9046,0.37,0.37
9047,0.37,0.37
9048,0.37,0.37
9049,0.37,0.37
9050,0.37,0.37
9051,0.37,0.37
9052,0.37,0.37
9053,0.37,0.37
9054,0.37,0.37
9055,0.37,0.37
9056,0.37,0.37
9057,0.37,0.37
9058,0.37,0.37
9059,0.37,0.37
9060,0.37,0.37
9061,0.37,0.37
9062,0.37,0.37
9063,0.37,0.37
9064,0.37,0.37
9065,0.37,0.37
9066,0.37,0.37
9067,0.37,0.37
9068,0.37,0.37
9069,0.37,0.37
9070,0.37,0.37
9071,0.37,0.37
9072,0.37,0.37
9073,0.37,0.37
9074,0.37,0.37
9075,0.37,0.37
9076,0.37,0.37
9077,0.37,0.37
9078,0.37,0.37
9079,0.37,0.37
9080,0.37,0.37
9081,0.37,0.37
9082,0.37,0.37
9083,0.37,0.37
9084,0.37,0.37
9085,0.37,0.37
9086,0.37,0.37
9087,0.37,0.37
9088,0.37,0.37
9089,0.37,0.37
9090,0.37,0.37
9091,0.37,0.37
9092,0.37,0.37
9093,0.37,0.37
9094,0.37,0.37
9095,0.37,0.37
9096,0.37,0.37
9097,0.37,0.37
9098,0.37,0.37
9099,0.37,0.37
9100,0.37,0.37
9101,0.37,0.37
9102,0.37,0.37
9103,0.37,0.37
9104,0.37,0.37
9105,0.37,0.37
9106,0.37,0.37
9107,0.37,0.37
9108,0.37,0.37
9109,0.37,0.37
9110,0.37,0.37
9111,0.37,0.37
9112,0.37,0.37
9113,0.37,0.37
9114,0.37,0.37
9115,0.37,0.37
9116,0.37,0.37
9117,0.37,0.37
9118,0.37,0.37
9119,0.37,0.37
9120,0.37,0.37
9121,0.37,0.37
9122,0.37,0.37
9123,0.37,0.37
9124,0.37,0.37
9125,0.37,0.37
9126,0.37,0.37
9127,0.37,0.37
9128,0.37,0.37
9129,0.37,0.37
9130,0.37,0.37
9131,0.37,0.37
9132,0.37,0.37
9133,0.37,0.37
9134,0.37,0.37
9135,0.37,0.37
9136,0.37,0.37
9137,0.37,0.37
9138,0.37,0.37
9139,0.37,0.37
9140,0.37,0.37
9141,0.37,0.37
9142,0.37,0.37
9143,0.37,0.37
9144,0.37,0.37
9145,0.37,0.37
9146,0.37,0.37
9147,0.37,0.37
9148,0.37,0.37
9149,0.37,0.37
9150,0.37,0.37
9151,0.37,0.37
9152,0.37,0.37
9153,0.37,0.37
9154,0.37,0.37
9155,0.37,0.37
9156,0.37,0.37
9157,0.37,0.37
9158,0.37,0.37
9159,0.37,0.37
9160,0.37,0.37
9161,0.37,0.37
9162,0.37,0.37
9163,0.37,0.37
9164,0.37,0.37
9165,0.37,0.37
9166,0.37,0.37
9167,0.37,0.37
9168,0.37,0.37
9169,0.37,0.37
9170,0.37,0.37
9171,0.37,0.37
9172,0.37,0.37
9173,0.37,0.37
9174,0.37,0.37
9175,0.37,0.37
9176,0.37,0.37
9177,0.37,0.37
9178,0.37,0.37
9179,0.37,0.37
9180,0.37,0.37
9181,0.37,0.37
9182,0.37,0.37
9183,0.37,0.37
9184,0.37,0.37
9185,0.37,0.37
9186,0.37,0.37
9187,0.37,0.37
9188,0.37,0.37
9189,0.37,0.37
9190,0.37,0.37
9191,0.37,0.37
9192,0.37,0.37
9193,0.37,0.37
9194,0.37,0.37
9195,0.37,0.37
9196,0.37,0.37
9197,0.37,0.37
9198,0.37,0.37
9199,0.37,0.37
9200,0.37,0.37
9201,0.37,0.37
9202,0.37,0.37
9203,0.37,0.37
9204,0.37,0.37
9205,0.37,0.37
9206,0.37,0.37
9207,0.37,0.37
9208,0.37,0.37
9209,0.37,0.37
9210,0.37,0.37
9211,0.37,0.37
9212,0.37,0.37
9213,0.37,0.37
9214,0.37,0.37
9215,0.37,0.37
9216,0.37,0.37
9217,0.37,0.37
9218,0.37,0.37
9219,0.37,0.37
9220,0.37,0.37
9221,0.37,0.37
9222,0.37,0.37
9223,0.37,0.37
9224,0.37,0.37
9225,0.37,0.37
9226,0.37,0.37
9227,0.37,0.37
9228,0.37,0.37
9229,0.37,0.37
9230,0.37,0.37
9231,0.37,0.37
9232,0.37,0.37
9233,0.37,0.37
9234,0.37,0.37
9235,0.37,0.37
9236,0.37,0.37
9237,0.37,0.37
9238,0.37,0.37
9239,0.37,0.37
9240,0.37,0.37
9241,0.37,0.37
9242,0.37,0.37
9243,0.37,0.37
9244,0.37,0.37
9245,0.37,0.37
9246,0.37,0.37
9247,0.37,0.37
9248,0.37,0.37
9249,0.37,0.37
9250,0.37,0.37
9251,0.37,0.37
9252,0.37,0.37
9253,0.37,0.37
9254,0.37,0.37
9255,0.37,0.37
9256,0.37,0.37
9257,0.37,0.37
9258,0.37,0.37
9259,0.37,0.37
9260,0.37,0.37
9261,0.37,0.37
9262,0.37,0.37
9263,0.37,0.37
9264,0.37,0.37
9265,0.37,0.37
9266,0.37,0.37
9267,0.37,0.37
9268,0.37,0.37
9269,0.37,0.37
9270,0.37,0.37
9271,0.37,0.37
9272,0.37,0.37
9273,0.37,0.37
9274,0.37,0.37
9275,0.37,0.37
9276,0.37,0.37
9277,0.37,0.37
9278,0.37,0.37
9279,0.37,0.37
9280,0.37,0.37
9281,0.37,0.37
9282,0.37,0.37
9283,0.37,0.37
9284,0.37,0.37
9285,0.37,0.37
9286,0.37,0.37
9287,0.37,0.37
9288,0.37,0.37
9289,0.37,0.37
9290,0.37,0.37
9291,0.37,0.37
9292,0.37,0.37
9293,0.37,0.37
9294,0.37,0.37
9295,0.37,0.37
9296,0.37,0.37
9297,0.37,0.37
9298,0.37,0.37
9299,0.37,0.37
9300,0.37,0.37
9301,0.37,0.37
9302,0.37,0.37
9303,0.37,0.37
9304,0.37,0.37
9305,0.37,0.37
9306,0.37,0.37
9307,0.37,0.37
9308,0.37,0.37
9309,0.37,0.37
9310,0.37,0.37
9311,0.37,0.37
9312,0.37,0.37
9313,0.37,0.37
9314,0.37,0.37
9315,0.37,0.37
9316,0.37,0.37
9317,0.37,0.37
9318,0.37,0.37
9319,0.37,0.37
9320,0.37,0.37
9321,0.37,0.37
9322,0.37,0.37
9323,0.37,0.37
9324,0.37,0.37
9325,0.37,0.37
9326,0.37,0.37
9327,0.37,0.37
9328,0.37,0.37
9329,0.37,0.37
9330,0.37,0.37
9331,0.37,0.37
9332,0.37,0.37
9333,0.37,0.37
9334,0.37,0.37
9335,0.37,0.37
9336,0.37,0.37
9337,0.37,0.37
9338,0.37,0.37
9339,0.37,0.37
9340,0.37,0.37
9341,0.37,0.37
9342,0.37,0.37
9343,0.37,0.37
9344,0.37,0.37
9345,0.37,0.37
9346,0.37,0.37
9347,0.37,0.37
9348,0.37,0.37
9349,0.37,0.37
9350,0.37,0.37
9351,0.37,0.37
9352,0.37,0.37
9353,0.37,0.37
9354,0.37,0.37
9355,0.37,0.37
9356,0.37,0.37
9357,0.37,0.37
9358,0.37,0.37
9359,0.37,0.37
9360,0.37,0.37
9361,0.37,0.37
9362,0.37,0.37
9363,0.37,0.37
9364,0.37,0.37
9365,0.37,0.37
9366,0.37,0.37
9367,0.37,0.37
9368,0.37,0.37
9369,0.37,0.37
9370,0.37,0.37
9371,0.37,0.37
9372,0.37,0.37
9373,0.37,0.37
9374,0.37,0.37
9375,0.37,0.37
9376,0.37,0.37
9377,0.37,0.37
9378,0.37,0.37
9379,0.37,0.37
9380,0.37,0.37
9381,0.37,0.37
9382,0.37,0.37
9383,0.37,0.37
9384,0.37,0.37
9385,0.37,0.37
9386,0.37,0.37
9387,0.37,0.37
9388,0.37,0.37
9389,0.37,0.37
9390,0.37,0.37
9391,0.37,0.37
9392,0.37,0.37
9393,0.37,0.37
9394,0.37,0.37
9395,0.37,0.37
9396,0.37,0.37
9397,0.37,0.37
9398,0.37,0.37
9399,0.37,0.37
9400,0.37,0.37
9401,0.37,0.37
9402,0.37,0.37
9403,0.37,0.37
9404,0.37,0.37
9405,0.37,0.37
9406,0.37,0.37
9407,0.37,0.37
9408,0.37,0.37
9409,0.37,0.37
9410,0.37,0.37
9411,0.37,0.37
9412,0.37,0.37
9413,0.37,0.37
9414,0.37,0.37
9415,0.37,0.37
9416,0.37,0.37
9417,0.37,0.37
